transaction_id,customer_id,subscription_id,amount,payment_method,failure_type,attempt_number,days_overdue,previous_payment_count,previous_success_count,previous_failure_count,previous_recovery_count,customer_lifetime_value,contact_count,subscription_age_days,action,previous_success_rate,previous_recovery_rate,recovery_probability,action_cost,expected_recovery_value,recovered,recovered_amount,net_value
tx_02341,cust_01577,sub_05395,2505.44,mandate_nach,hard_decline,1,1,9,6,3,2,15824.48,1,272,recovery_link,0.6667,0.6667,0.6673,1.5,1670.44,True,2505.44,2503.94
tx_09029,cust_00457,sub_00967,546.26,netbanking,customer_abandoned,1,1,34,19,15,8,10844.4,0,1048,retry_now,0.5588,0.5333,0.0667,1.0,35.46,False,0.0,-1.0
tx_03167,cust_01072,sub_00979,1026.11,upi,invalid_payment_method,1,0,10,7,3,2,7223.77,0,327,stop,0.7,0.6667,0.0,0.0,0.0,False,0.0,0.0
tx_01809,cust_03837,sub_02556,548.6,netbanking,bank_timeout,1,1,15,14,1,1,9156.66,1,472,retry_later,0.9333,1.0,0.8751,1.0,479.09,True,548.6,547.6
tx_08035,cust_01811,sub_02155,234.22,upi,insufficient_funds,1,1,16,12,4,3,3378.13,0,501,retry_later,0.75,0.75,0.741,1.0,172.56,True,234.22,233.22
tx_01264,cust_00953,sub_05352,523.42,upi,hard_decline,4,24,12,10,2,2,5829.97,8,402,escalate_human,0.8333,1.0,0.1818,30.0,65.18,True,523.42,493.42
tx_05086,cust_03321,sub_01392,228.47,upi,bank_timeout,3,7,35,30,5,4,7627.59,4,1080,send_reminder,0.8571,0.8,0.1224,0.5,27.45,False,0.0,-0.5
tx_09675,cust_00043,sub_02590,516.66,upi,customer_abandoned,1,2,28,22,6,4,12992.18,0,863,retry_now,0.7857,0.6667,0.0751,1.0,37.78,False,0.0,-1.0
tx_05835,cust_03417,sub_00280,1017.65,card,soft_decline,5,41,5,4,1,1,4596.83,8,206,stop,0.8,1.0,0.0,0.0,0.0,False,0.0,0.0
tx_05194,cust_01480,sub_02864,1524.92,card,expired_card,1,0,8,6,2,1,10317.99,0,249,payment_method_update,0.75,0.5,0.8863,2.0,1349.6,True,1524.92,1522.92
tx_04449,cust_03593,sub_03626,5012.84,card,insufficient_funds,1,0,33,29,4,2,151494.45,0,1017,retry_now,0.8788,0.5,0.1229,1.0,615.17,False,0.0,-1.0
tx_04945,cust_02893,sub_01944,235.27,upi,insufficient_funds,1,2,12,10,2,1,2723.42,0,376,retry_now,0.8333,0.5,0.1019,1.0,22.98,False,0.0,-1.0
tx_04045,cust_00055,sub_01855,209.01,upi,hard_decline,2,4,6,5,1,1,1275.2,1,186,retry_later,0.8333,1.0,0.0098,1.0,1.05,False,0.0,-1.0
tx_06503,cust_02212,sub_00761,220.68,card,expired_card,1,2,17,12,5,3,3372.0,0,537,payment_method_update,0.7059,0.6,0.8699,2.0,189.96,True,220.68,218.68
tx_03702,cust_00999,sub_04588,1020.66,upi,bank_timeout,2,4,13,8,5,4,8970.1,2,395,payment_method_update,0.6154,0.8,0.1132,2.0,113.52,False,0.0,-2.0
tx_01035,cust_02970,sub_01060,207.12,mandate_nach,insufficient_funds,2,3,8,6,2,1,1504.0,1,249,retry_later,0.75,0.5,0.7003,1.0,144.05,False,0.0,-1.0
tx_09256,cust_01907,sub_01482,238.94,upi,bank_timeout,3,7,13,12,1,1,3367.82,3,414,send_reminder,0.9231,1.0,0.1421,0.5,33.46,False,0.0,-0.5
tx_05590,cust_00326,sub_00864,1540.38,card,expired_card,1,0,25,20,5,4,33170.98,1,755,payment_method_update,0.8,0.8,0.9048,2.0,1391.68,True,1540.38,1538.38
tx_01228,cust_00616,sub_02407,204.28,card,unknown,3,8,1,1,0,0,291.85,3,45,send_reminder,1.0,0.0,0.157,0.5,31.58,False,0.0,-0.5
tx_09999,cust_02460,sub_02644,231.68,upi,hard_decline,4,21,5,5,0,0,1306.94,6,193,stop,1.0,0.0,0.0,0.0,0.0,False,0.0,0.0
tx_06811,cust_03250,sub_04539,1019.66,mandate_nach,insufficient_funds,1,0,24,21,3,2,20588.65,0,740,retry_later,0.875,0.6667,0.8302,1.0,845.53,True,1019.66,1018.66
tx_05141,cust_00063,sub_03575,528.01,mandate_nach,insufficient_funds,2,4,10,9,1,1,5201.05,1,318,retry_later,0.9,1.0,0.7555,1.0,397.91,True,528.01,527.01
tx_00052,cust_01455,sub_04338,1530.7,card,expired_card,1,1,35,26,9,7,38437.74,1,1056,payment_method_update,0.7429,0.7778,0.8979,2.0,1372.44,True,1530.7,1528.7
tx_09067,cust_01925,sub_02715,1539.95,netbanking,insufficient_funds,1,2,8,7,1,1,10370.76,1,252,retry_now,0.875,1.0,0.1389,1.0,212.97,False,0.0,-1.0
tx_08395,cust_03538,sub_01349,1033.87,netbanking,insufficient_funds,4,18,22,17,5,3,18206.51,6,701,retry_now,0.7727,0.6,0.0186,1.0,18.27,False,0.0,-1.0
tx_00159,cust_03135,sub_03945,1542.65,card,soft_decline,2,3,11,10,1,1,16095.77,1,348,stop,0.9091,1.0,0.0,0.0,0.0,False,0.0,0.0
tx_07552,cust_01998,sub_02784,529.81,upi,repeated_failure,5,38,12,8,4,1,4566.12,8,419,escalate_human,0.6667,0.25,0.0994,30.0,22.66,False,0.0,-30.0
tx_01587,cust_00312,sub_00628,215.64,upi,insufficient_funds,1,2,16,15,1,1,4360.05,0,491,retry_now,0.9375,1.0,0.1282,1.0,26.65,True,215.64,214.64
tx_01589,cust_00119,sub_04245,513.71,upi,invalid_payment_method,1,1,35,29,6,2,16108.76,0,1074,retry_now,0.8286,0.3333,0.0149,1.0,6.65,False,0.0,-1.0
tx_09841,cust_01558,sub_01125,1017.64,wallet,bank_timeout,1,0,25,16,9,4,16185.59,1,756,retry_now,0.64,0.4444,0.7958,1.0,808.88,True,1017.64,1016.64
tx_09328,cust_01751,sub_02907,520.53,upi,insufficient_funds,1,1,6,4,2,1,2197.91,0,183,send_reminder,0.6667,0.5,0.5054,0.5,262.57,False,0.0,-0.5
tx_06930,cust_00367,sub_03178,543.35,mandate_nach,insufficient_funds,1,1,18,15,3,2,8633.14,0,559,retry_now,0.8333,0.6667,0.0908,1.0,48.34,True,543.35,542.35
tx_06596,cust_03447,sub_05158,1005.6,upi,insufficient_funds,1,1,17,15,2,1,16352.12,0,531,retry_now,0.8824,0.5,0.1248,1.0,124.48,False,0.0,-1.0
tx_06174,cust_01858,sub_01165,1041.27,mandate_nach,bank_timeout,1,1,20,13,7,1,15247.78,1,606,retry_now,0.65,0.1429,0.7263,1.0,755.28,True,1041.27,1040.27
tx_08098,cust_00331,sub_03638,1505.61,netbanking,insufficient_funds,1,1,15,9,6,5,13878.96,0,463,send_reminder,0.6,0.8333,0.526,0.5,791.4,False,0.0,-0.5
tx_03858,cust_01301,sub_00270,1010.4,card,unknown,1,1,24,18,6,1,17942.78,0,724,retry_now,0.75,0.1667,0.2994,1.0,301.49,False,0.0,-1.0
tx_09814,cust_02050,sub_05498,223.0,card,soft_decline,2,6,21,18,3,2,4631.73,3,641,stop,0.8571,0.6667,0.0,0.0,0.0,False,0.0,0.0
tx_06691,cust_02687,sub_02808,546.72,netbanking,customer_abandoned,2,5,27,20,7,4,12508.7,2,841,recovery_link,0.7407,0.5714,0.6781,1.5,369.22,False,0.0,-1.5
tx_02828,cust_02505,sub_02862,520.68,card,soft_decline,1,0,33,27,6,4,14617.53,0,1002,retry_now,0.8182,0.6667,0.5011,1.0,259.94,False,0.0,-1.0
tx_00436,cust_02269,sub_01847,1547.74,upi,customer_abandoned,2,4,9,8,1,1,13548.02,1,275,recovery_link,0.8889,1.0,0.7654,1.5,1183.2,True,1547.74,1546.24
tx_08274,cust_00315,sub_04456,1046.75,upi,customer_abandoned,1,1,20,17,3,1,18394.76,0,607,recovery_link,0.85,0.3333,0.7975,1.5,833.23,True,1046.75,1045.25
tx_08168,cust_01871,sub_04857,509.16,netbanking,insufficient_funds,1,1,34,31,3,2,16449.7,0,1037,recovery_link,0.9118,0.6667,0.6034,1.5,305.74,False,0.0,-1.5
tx_03878,cust_00713,sub_04809,1005.02,netbanking,bank_timeout,1,1,1,1,0,0,1042.95,0,33,send_reminder,1.0,0.0,0.2428,0.5,243.51,True,1005.02,1004.52
tx_01588,cust_03447,sub_04937,1519.74,upi,bank_timeout,2,6,33,31,2,1,49811.26,2,998,retry_later,0.9394,0.5,0.7873,1.0,1195.45,True,1519.74,1518.74
tx_02780,cust_01243,sub_02303,230.54,upi,insufficient_funds,3,7,22,20,2,1,6026.2,3,669,send_reminder,0.9091,0.5,0.3204,0.5,73.36,False,0.0,-0.5
tx_08981,cust_02099,sub_02181,1505.65,card,expired_card,2,6,22,17,5,4,28293.23,2,690,recovery_link,0.7727,0.8,0.7474,1.5,1123.77,False,0.0,-1.5
tx_08561,cust_00029,sub_05223,1039.07,card,insufficient_funds,2,4,15,10,5,3,10110.62,1,469,retry_later,0.6667,0.6,0.6488,1.0,673.1,True,1039.07,1038.07
tx_05686,cust_03034,sub_02510,2507.43,mandate_nach,bank_timeout,2,6,28,18,10,7,44480.26,2,862,retry_later,0.6429,0.7,0.8177,1.0,2049.25,False,0.0,-1.0
tx_03965,cust_03406,sub_01509,1041.63,wallet,insufficient_funds,3,14,6,6,0,0,5917.56,4,212,stop,1.0,0.0,0.0,0.0,0.0,False,0.0,0.0
tx_04727,cust_03545,sub_04528,1510.91,upi,soft_decline,4,20,1,1,0,0,1561.2,6,58,payment_method_update,1.0,0.0,0.1324,2.0,198.11,False,0.0,-2.0
tx_00973,cust_01896,sub_04842,524.21,upi,bank_timeout,2,3,11,9,2,1,5299.91,1,347,retry_later,0.8182,0.5,0.7706,1.0,402.94,True,524.21,523.21
tx_01238,cust_01191,sub_05389,529.68,card,insufficient_funds,1,0,9,7,2,1,3906.87,1,297,recovery_link,0.7778,0.5,0.5295,1.5,278.96,False,0.0,-1.5
tx_02951,cust_02032,sub_00249,1520.11,upi,hard_decline,1,1,19,13,6,3,20948.1,0,585,payment_method_update,0.6842,0.5,0.7726,2.0,1172.38,True,1520.11,1518.11
tx_02342,cust_02182,sub_02174,210.08,upi,insufficient_funds,1,2,30,28,2,1,6848.28,1,904,retry_now,0.9333,0.5,0.1129,1.0,22.73,False,0.0,-1.0
tx_06520,cust_00017,sub_02775,1047.48,mandate_nach,insufficient_funds,2,4,28,23,5,2,25564.55,1,851,retry_later,0.8214,0.4,0.7314,1.0,765.1,True,1047.48,1046.48
tx_07310,cust_03490,sub_01651,1016.17,card,insufficient_funds,3,11,18,12,6,1,13286.06,3,577,send_reminder,0.6667,0.1667,0.2129,0.5,215.88,False,0.0,-0.5
tx_06046,cust_00450,sub_00555,223.59,card,unknown,1,0,5,3,2,1,838.52,0,158,retry_now,0.6,0.5,0.2734,1.0,60.13,False,0.0,-1.0
tx_02158,cust_03251,sub_00590,247.55,upi,hard_decline,4,23,4,4,0,0,1295.18,6,149,send_reminder,1.0,0.0,0.0248,0.5,5.65,False,0.0,-0.5
tx_09288,cust_01398,sub_04925,547.08,upi,insufficient_funds,1,2,20,16,4,2,9540.3,0,620,retry_later,0.8,0.5,0.739,1.0,403.31,True,547.08,546.08
tx_06589,cust_01947,sub_03784,2529.34,card,expired_card,3,8,4,3,1,1,8050.91,3,152,send_reminder,0.75,1.0,0.204,0.5,515.51,False,0.0,-0.5
tx_01497,cust_03122,sub_05327,538.88,wallet,customer_abandoned,1,1,20,13,7,4,7367.64,0,604,send_reminder,0.65,0.5714,0.6126,0.5,329.62,True,538.88,538.38
tx_04545,cust_03018,sub_00115,1038.8,card,expired_card,2,6,21,20,1,0,21927.88,2,647,recovery_link,0.9524,0.0,0.7135,1.5,739.67,True,1038.8,1037.3
tx_06465,cust_02073,sub_05081,1510.49,netbanking,repeated_failure,1,2,27,24,3,1,38114.47,1,816,retry_now,0.8889,0.3333,0.0616,1.0,92.09,False,0.0,-1.0
tx_04257,cust_00358,sub_04681,1502.38,card,expired_card,1,0,12,10,2,1,14163.65,0,379,escalate_human,0.8333,0.5,0.7914,30.0,1158.97,True,1502.38,1472.38
tx_02422,cust_00415,sub_02693,236.74,card,unknown,1,1,16,7,9,5,2375.68,0,484,retry_now,0.4375,0.5556,0.2554,1.0,59.46,False,0.0,-1.0
tx_08564,cust_00513,sub_02458,512.85,card,unknown,2,5,7,4,3,1,2487.35,1,234,escalate_human,0.5714,0.3333,0.402,30.0,176.15,False,0.0,-30.0
tx_05185,cust_02610,sub_04516,1538.17,card,soft_decline,1,0,27,20,7,1,30783.91,1,836,retry_now,0.7407,0.1429,0.4452,1.0,683.79,True,1538.17,1537.17
tx_05647,cust_03823,sub_01391,520.42,netbanking,invalid_payment_method,5,39,35,30,5,5,18494.48,8,1092,escalate_human,0.8571,1.0,0.1222,30.0,33.59,False,0.0,-30.0
tx_00357,cust_03566,sub_02773,5000.18,card,customer_abandoned,1,2,3,3,0,0,16645.28,0,106,recovery_link,1.0,0.0,0.7831,1.5,3914.1,True,5000.18,4998.68
tx_05242,cust_03637,sub_01779,214.14,upi,invalid_payment_method,2,4,32,32,0,0,7655.54,2,976,stop,1.0,0.0,0.0,0.0,0.0,False,0.0,0.0
tx_08011,cust_00736,sub_03879,1007.35,mandate_nach,insufficient_funds,1,1,29,22,7,3,24670.34,0,894,send_reminder,0.7586,0.4286,0.5181,0.5,521.4,False,0.0,-0.5
tx_09240,cust_01132,sub_00178,237.06,card,insufficient_funds,1,0,13,10,3,2,2754.44,0,413,retry_now,0.7692,0.6667,0.1057,1.0,24.05,False,0.0,-1.0
tx_02092,cust_03220,sub_04549,1546.58,upi,customer_abandoned,1,2,30,23,7,2,39048.62,1,922,retry_now,0.7667,0.2857,0.0673,1.0,103.03,False,0.0,-1.0
tx_05409,cust_02838,sub_02350,2542.93,upi,repeated_failure,2,3,2,2,0,0,5124.01,1,66,retry_later,1.0,0.0,0.1591,1.0,403.59,False,0.0,-1.0
tx_02015,cust_01276,sub_04697,539.17,upi,insufficient_funds,2,4,5,4,1,1,2621.03,1,179,retry_now,0.8,1.0,0.0822,1.0,43.34,False,0.0,-1.0
tx_09059,cust_02203,sub_01442,200.58,upi,insufficient_funds,1,1,17,12,5,3,3358.59,1,537,retry_now,0.7059,0.6,0.1021,1.0,19.48,False,0.0,-1.0
tx_04044,cust_01653,sub_04439,5034.81,netbanking,bank_timeout,4,19,12,11,1,1,60798.68,6,401,escalate_human,0.9167,1.0,0.1931,30.0,942.22,False,0.0,-30.0
tx_00187,cust_01524,sub_02003,517.63,upi,customer_abandoned,1,1,20,15,5,3,8243.86,0,603,retry_now,0.75,0.6,0.0701,1.0,35.31,False,0.0,-1.0
tx_06858,cust_01711,sub_03183,5001.45,upi,bank_timeout,1,0,7,3,4,2,14632.33,0,232,retry_now,0.4286,0.5,0.7855,1.0,3927.81,False,0.0,-1.0
tx_03655,cust_01926,sub_04736,206.89,upi,insufficient_funds,2,3,20,20,0,0,4716.29,2,616,send_reminder,1.0,0.0,0.4663,0.5,95.98,True,206.89,206.39
tx_03426,cust_01920,sub_00437,207.91,wallet,insufficient_funds,1,1,6,4,2,1,1002.23,0,185,retry_now,0.6667,0.5,0.09,1.0,17.71,False,0.0,-1.0
tx_07194,cust_02970,sub_04569,538.38,upi,bank_timeout,1,0,35,28,7,2,16659.97,1,1065,recovery_link,0.8,0.2857,0.3406,1.5,181.87,False,0.0,-1.5
tx_01381,cust_01138,sub_03001,1043.85,upi,invalid_payment_method,1,1,8,8,0,0,8985.09,1,244,retry_now,1.0,0.0,0.0161,1.0,15.85,False,0.0,-1.0
tx_07468,cust_03615,sub_05279,501.75,netbanking,unknown,1,0,13,12,1,1,7187.92,0,414,retry_now,0.9231,1.0,0.3956,1.0,197.48,False,0.0,-1.0
tx_00413,cust_00527,sub_00286,2510.44,card,expired_card,3,12,30,25,5,3,66068.52,4,939,send_reminder,0.8333,0.6,0.1654,0.5,414.66,False,0.0,-0.5
tx_05037,cust_02194,sub_01994,1538.62,upi,insufficient_funds,3,8,20,18,2,2,31176.4,3,630,send_reminder,0.9,1.0,0.3781,0.5,581.2,False,0.0,-0.5
tx_04897,cust_02331,sub_02599,2521.54,upi,customer_abandoned,1,2,35,29,6,3,75156.82,1,1079,retry_now,0.8286,0.5,0.0747,1.0,187.24,False,0.0,-1.0
tx_03336,cust_02092,sub_00417,1546.54,upi,insufficient_funds,1,2,33,25,8,6,39260.47,0,1007,stop,0.7576,0.75,0.0,0.0,0.0,False,0.0,0.0
tx_03606,cust_01309,sub_04649,543.11,upi,soft_decline,3,9,25,21,4,3,12159.71,4,761,send_reminder,0.84,0.75,0.256,0.5,138.55,False,0.0,-0.5
tx_03175,cust_02228,sub_05317,2522.89,upi,repeated_failure,1,2,24,24,0,0,62774.71,0,747,retry_later,1.0,0.0,0.2354,1.0,592.81,False,0.0,-1.0
tx_02241,cust_02653,sub_00307,1015.87,upi,bank_timeout,3,14,17,16,1,1,16688.48,5,529,send_reminder,0.9412,1.0,0.1075,0.5,108.7,False,0.0,-0.5
tx_09708,cust_03453,sub_02599,517.96,upi,customer_abandoned,2,4,14,12,2,1,7241.56,1,450,recovery_link,0.8571,0.5,0.7119,1.5,367.23,False,0.0,-1.5
tx_07796,cust_03486,sub_05250,1545.09,mandate_nach,insufficient_funds,1,0,34,26,8,5,43570.76,0,1029,retry_now,0.7647,0.625,0.0962,1.0,147.69,False,0.0,-1.0
tx_00256,cust_02710,sub_04294,1045.99,mandate_nach,insufficient_funds,2,3,8,6,2,1,6933.06,1,263,retry_later,0.75,0.5,0.7153,1.0,747.19,True,1045.99,1044.99
tx_08620,cust_00102,sub_04182,2523.63,upi,customer_abandoned,5,42,19,16,3,1,43324.06,8,635,recovery_link,0.8421,0.3333,0.1121,1.5,281.44,False,0.0,-1.5
tx_00200,cust_01465,sub_01272,538.96,card,expired_card,1,0,28,26,2,1,15218.24,0,861,recovery_link,0.9286,0.5,0.8325,1.5,447.16,True,538.96,537.46
tx_02235,cust_03162,sub_00724,529.27,mandate_nach,soft_decline,1,0,2,2,0,0,1203.98,0,85,payment_method_update,1.0,0.0,0.588,2.0,309.21,False,0.0,-2.0
tx_04743,cust_01307,sub_04621,1026.96,card,soft_decline,1,0,5,4,1,1,4117.9,0,153,escalate_human,0.8,1.0,0.6754,30.0,663.6,True,1026.96,996.96
tx_01767,cust_01870,sub_05278,517.96,netbanking,unknown,1,0,24,22,2,1,13024.97,0,728,recovery_link,0.9167,0.5,0.4887,1.5,251.61,False,0.0,-1.5
tx_04236,cust_03779,sub_04875,1035.54,mandate_nach,bank_timeout,1,1,14,13,1,1,14743.21,1,432,retry_later,0.9286,1.0,0.9062,1.0,937.45,True,1035.54,1034.54
tx_06729,cust_01258,sub_03045,531.57,netbanking,bank_timeout,3,11,31,25,6,4,15051.13,3,959,retry_later,0.8065,0.6667,0.6731,1.0,356.79,True,531.57,530.57
tx_08450,cust_02265,sub_05388,516.23,upi,soft_decline,2,3,15,9,6,5,5718.25,1,464,recovery_link,0.6,0.8333,0.4514,1.5,231.55,False,0.0,-1.5
tx_07277,cust_03218,sub_02953,241.14,upi,repeated_failure,2,5,13,10,3,1,2808.52,1,398,recovery_link,0.7692,0.3333,0.5265,1.5,125.45,False,0.0,-1.5
tx_01572,cust_02936,sub_04465,1529.61,upi,customer_abandoned,1,1,10,9,1,1,15643.72,0,318,send_reminder,0.9,1.0,0.713,0.5,1090.13,True,1529.61,1529.11
tx_00024,cust_03126,sub_00424,1504.68,upi,bank_timeout,1,1,31,23,8,6,36962.34,1,946,retry_now,0.7419,0.75,0.824,1.0,1238.84,False,0.0,-1.0
tx_03363,cust_03282,sub_04882,2500.85,wallet,bank_timeout,1,0,30,21,9,8,55809.33,0,906,retry_now,0.7,0.8889,0.8252,1.0,2062.74,True,2500.85,2499.85
tx_01088,cust_02603,sub_00225,5026.86,mandate_nach,invalid_payment_method,2,4,4,3,1,1,16319.72,1,133,retry_later,0.75,1.0,0.0225,1.0,112.31,False,0.0,-1.0
tx_04674,cust_03329,sub_05325,501.95,wallet,invalid_payment_method,4,18,19,17,2,1,9392.22,6,611,escalate_human,0.8947,0.5,0.249,30.0,94.97,False,0.0,-30.0
tx_02694,cust_03739,sub_02308,1037.83,card,soft_decline,1,0,15,13,2,1,15005.23,0,472,stop,0.8667,0.5,0.0,0.0,0.0,False,0.0,0.0
tx_07582,cust_02745,sub_01286,544.74,upi,bank_timeout,3,12,14,13,1,1,7158.53,5,452,send_reminder,0.9286,1.0,0.1035,0.5,55.89,False,0.0,-0.5
tx_03398,cust_00031,sub_03146,504.25,card,invalid_payment_method,4,22,17,14,3,1,7542.59,6,547,send_reminder,0.8235,0.3333,0.0513,0.5,25.35,False,0.0,-0.5
tx_03559,cust_01870,sub_03975,537.49,card,soft_decline,2,4,29,22,7,4,13029.13,2,879,retry_later,0.7586,0.5714,0.627,1.0,335.99,False,0.0,-1.0
tx_09156,cust_03334,sub_02500,229.87,card,hard_decline,1,2,9,7,2,1,1861.9,1,279,payment_method_update,0.7778,0.5,0.7719,2.0,175.43,True,229.87,227.87
tx_02841,cust_02819,sub_01876,1535.97,upi,invalid_payment_method,2,5,12,10,2,2,16369.9,2,389,payment_method_update,0.8333,1.0,0.8093,2.0,1241.11,True,1535.97,1533.97
tx_02311,cust_00270,sub_00533,2542.54,card,insufficient_funds,1,1,35,27,8,7,70257.55,0,1073,send_reminder,0.7714,0.875,0.534,0.5,1357.29,False,0.0,-0.5
tx_08333,cust_00077,sub_03367,2529.55,wallet,repeated_failure,2,5,32,25,7,5,68374.35,1,992,retry_later,0.7812,0.7143,0.1598,1.0,403.3,False,0.0,-1.0
tx_03234,cust_02287,sub_00996,1512.87,card,hard_decline,5,26,9,4,5,3,6148.81,8,298,stop,0.4444,0.6,0.0,0.0,0.0,False,0.0,0.0
tx_04152,cust_03647,sub_04480,5047.15,mandate_nach,insufficient_funds,2,3,34,28,6,2,156259.31,1,1030,send_reminder,0.8235,0.3333,0.4226,0.5,2132.57,False,0.0,-0.5
tx_01309,cust_03411,sub_01588,543.93,upi,insufficient_funds,1,1,17,16,1,1,10376.98,0,538,retry_now,0.9412,1.0,0.1419,1.0,76.2,False,0.0,-1.0
tx_00695,cust_01013,sub_04118,1008.56,upi,bank_timeout,2,4,1,1,0,0,1017.07,1,54,retry_later,1.0,0.0,0.7736,1.0,779.18,True,1008.56,1007.56
tx_09859,cust_01146,sub_02796,547.61,upi,soft_decline,1,1,9,7,2,1,4423.85,1,287,send_reminder,0.7778,0.5,0.4664,0.5,254.89,True,547.61,547.11
tx_03752,cust_03842,sub_05180,2537.48,mandate_nach,soft_decline,2,6,35,31,4,2,72270.24,2,1080,stop,0.8857,0.5,0.0,0.0,0.0,False,0.0,0.0
tx_06337,cust_00306,sub_01113,542.96,mandate_nach,insufficient_funds,1,0,33,25,8,2,13606.14,0,1011,retry_later,0.7576,0.25,0.7945,1.0,430.38,True,542.96,541.96
tx_01227,cust_03938,sub_03584,500.5,card,bank_timeout,4,17,34,23,11,4,14241.49,6,1051,retry_later,0.6765,0.3636,0.3984,1.0,198.41,False,0.0,-1.0
tx_01999,cust_01123,sub_04503,525.82,card,expired_card,1,1,16,13,3,2,6928.05,0,492,payment_method_update,0.8125,0.6667,0.8879,2.0,464.88,True,525.82,523.82
tx_00276,cust_01868,sub_04711,527.11,card,insufficient_funds,5,33,10,9,1,0,4789.42,8,357,stop,0.9,0.0,0.0,0.0,0.0,False,0.0,0.0
tx_08176,cust_00611,sub_00149,1035.72,upi,insufficient_funds,1,0,10,8,2,1,8815.3,1,311,retry_later,0.8,0.5,0.7505,1.0,776.31,True,1035.72,1034.72
tx_07664,cust_03137,sub_03017,507.98,upi,customer_abandoned,3,14,7,6,1,1,3651.75,5,230,send_reminder,0.8571,1.0,0.327,0.5,165.59,False,0.0,-0.5
tx_05929,cust_01028,sub_00884,1046.37,upi,insufficient_funds,2,4,22,16,6,3,18160.64,2,666,retry_later,0.7273,0.5,0.6638,1.0,693.55,False,0.0,-1.0
tx_02953,cust_01746,sub_04346,1540.12,card,invalid_payment_method,2,3,25,17,8,5,28339.93,1,773,retry_later,0.68,0.625,0.0147,1.0,21.58,False,0.0,-1.0
tx_03637,cust_01996,sub_00679,1017.64,upi,invalid_payment_method,1,2,25,9,16,8,9893.79,1,772,retry_now,0.36,0.5,0.0108,1.0,9.99,False,0.0,-1.0
tx_03906,cust_02860,sub_04863,1035.91,upi,customer_abandoned,2,3,4,4,0,0,3974.6,2,140,recovery_link,1.0,0.0,0.7275,1.5,752.08,False,0.0,-1.5
tx_04778,cust_00426,sub_02745,1018.99,mandate_nach,insufficient_funds,1,1,16,13,3,2,15238.07,0,499,retry_now,0.8125,0.6667,0.097,1.0,97.8,False,0.0,-1.0
tx_05845,cust_00644,sub_04475,541.32,upi,unknown,2,5,22,21,1,0,13478.89,1,667,retry_later,0.9545,0.0,0.3605,1.0,194.17,False,0.0,-1.0
tx_09698,cust_02991,sub_00074,548.22,upi,bank_timeout,1,1,12,10,2,1,5785.93,0,362,retry_now,0.8333,0.5,0.8003,1.0,437.74,True,548.22,547.22
tx_04117,cust_00523,sub_03212,999.57,upi,insufficient_funds,1,2,10,8,2,1,8631.17,0,328,escalate_human,0.8,0.5,0.5807,30.0,550.48,False,0.0,-30.0
tx_07030,cust_03567,sub_00053,1499.92,card,repeated_failure,1,2,21,19,2,0,31273.07,1,645,retry_now,0.9048,0.0,0.0507,1.0,75.02,False,0.0,-1.0
tx_01137,cust_01466,sub_01067,2546.03,mandate_nach,insufficient_funds,2,5,7,4,3,2,9747.68,2,228,send_reminder,0.5714,0.6667,0.3807,0.5,968.75,True,2546.03,2545.53
tx_02767,cust_03974,sub_04142,5039.55,upi,customer_abandoned,5,27,7,7,0,0,39183.07,8,244,retry_later,1.0,0.0,0.0123,1.0,60.89,False,0.0,-1.0
tx_02334,cust_02212,sub_04044,1038.06,upi,repeated_failure,1,2,23,11,12,8,12122.6,0,700,retry_now,0.4783,0.6667,0.0502,1.0,51.07,False,0.0,-1.0
tx_07706,cust_03384,sub_04030,1018.52,card,bank_timeout,2,4,19,17,2,1,18457.62,2,596,retry_now,0.8947,0.5,0.7451,1.0,757.93,False,0.0,-1.0
tx_00942,cust_03654,sub_03549,2516.6,card,soft_decline,1,0,29,24,5,3,64489.31,1,894,retry_now,0.8276,0.6,0.498,1.0,1252.27,True,2516.6,2515.6
tx_07662,cust_01692,sub_03637,10015.95,upi,insufficient_funds,2,5,31,23,8,5,227394.27,1,944,recovery_link,0.7419,0.625,0.4983,1.5,4989.55,False,0.0,-1.5
tx_02490,cust_01369,sub_02775,1041.69,upi,unknown,2,6,31,25,6,3,27878.4,2,941,retry_now,0.8065,0.5,0.2415,1.0,250.52,False,0.0,-1.0
tx_09679,cust_00624,sub_05308,1042.21,upi,repeated_failure,1,1,11,7,4,3,7616.37,0,332,retry_now,0.6364,0.75,0.0551,1.0,56.41,False,0.0,-1.0
tx_06290,cust_01623,sub_03522,501.49,upi,invalid_payment_method,4,24,23,16,7,4,9613.31,7,719,send_reminder,0.6957,0.5714,0.056,0.5,27.61,False,0.0,-0.5
tx_04935,cust_02373,sub_00991,1037.98,upi,customer_abandoned,1,0,8,3,5,4,3485.91,0,264,retry_now,0.375,0.8,0.0591,1.0,60.32,False,0.0,-1.0
tx_03935,cust_03395,sub_00952,502.69,upi,customer_abandoned,1,0,30,29,1,1,17096.6,1,909,recovery_link,0.9667,1.0,0.8467,1.5,424.12,False,0.0,-1.5
tx_06956,cust_00692,sub_00329,1503.1,upi,bank_timeout,1,0,33,23,10,9,33409.84,0,999,retry_now,0.697,0.9,0.8326,1.0,1250.48,True,1503.1,1502.1
