index,transaction_id,failure_type,payment_method,attempt_number,amount,amount_bucket,customer_lifetime_value,days_overdue,contact_count,selected_action,predicted_erv,gt_recovery_probability,recovered,recovered_amount,action_cost,net_value,guardrails_triggered
580,tx_05188,insufficient_funds,upi,1,2515.01,1000-5000,39952.8,2,0,retry_later,1850.1051,0.74419,True,2515.01,1.0,2514.01,0
581,tx_09704,customer_abandoned,upi,2,1012.5,1000-5000,7310.29,5,2,recovery_link,658.346,0.66957,True,1012.5,1.5,1011.0,0
582,tx_02744,hard_decline,netbanking,4,2530.53,1000-5000,82483.73,18,6,escalate_human,881.1809,0.328054,True,2530.53,30.0,2500.53,1
583,tx_07253,bank_timeout,upi,3,10035.23,5000+,9644.98,11,4,retry_later,6353.1264,0.631469,True,10035.23,1.0,10034.23,0
584,tx_03506,insufficient_funds,upi,1,1032.94,1000-5000,13139.76,2,1,retry_later,772.4383,0.753369,True,1032.94,1.0,1031.94,0
585,tx_01679,insufficient_funds,upi,1,522.11,500-1000,5372.64,1,1,retry_later,377.1474,0.726196,True,522.11,1.0,521.11,0
586,tx_04249,bank_timeout,upi,1,514.87,500-1000,13864.72,0,1,retry_later,427.4142,0.842532,False,0.0,1.0,-1.0,0
587,tx_03147,bank_timeout,upi,1,1511.39,1000-5000,38164.4,0,0,retry_later,1295.5677,0.858569,False,0.0,1.0,-1.0,0
588,tx_08130,insufficient_funds,card,4,1025.15,1000-5000,4540.29,24,8,retry_later,284.8312,0.214049,False,0.0,1.0,-1.0,0
589,tx_07004,customer_abandoned,card,3,202.1,100-500,4406.19,12,4,recovery_link,76.0459,0.470041,False,0.0,1.5,-1.5,0
590,tx_00580,insufficient_funds,netbanking,2,232.3,100-500,797.66,6,2,retry_later,133.679,0.653488,True,232.3,1.0,231.3,0
591,tx_04070,soft_decline,card,3,1025.42,1000-5000,17145.47,10,4,retry_later,470.5092,0.419594,True,1025.42,1.0,1024.42,0
592,tx_03343,bank_timeout,upi,1,1034.36,1000-5000,8332.12,0,0,retry_later,884.5169,0.839611,False,0.0,1.0,-1.0,0
593,tx_07404,insufficient_funds,upi,1,227.24,100-500,2052.77,0,0,retry_later,171.3503,0.730628,False,0.0,1.0,-1.0,0
594,tx_03672,insufficient_funds,upi,5,1002.78,1000-5000,11759.29,32,8,retry_later,147.6162,0.126786,False,0.0,1.0,-1.0,0
595,tx_00559,bank_timeout,netbanking,2,506.52,500-1000,1265.72,6,2,retry_later,349.549,0.697791,True,506.52,1.0,505.52,0
596,tx_05237,bank_timeout,card,2,240.55,100-500,1106.21,5,1,retry_later,195.9099,0.777244,True,240.55,1.0,239.55,0
597,tx_07805,insufficient_funds,wallet,1,1029.87,1000-5000,23194.52,0,1,retry_later,844.3114,0.810229,False,0.0,1.0,-1.0,0
598,tx_00512,soft_decline,upi,1,1043.47,1000-5000,2102.51,2,1,retry_later,782.6472,0.707526,True,1043.47,1.0,1042.47,0
599,tx_01081,invalid_payment_method,card,3,1025.7,1000-5000,12366.2,13,5,payment_method_update,576.2921,0.606647,True,1025.7,2.0,1023.7,1
600,tx_01664,expired_card,card,1,209.85,100-500,2397.54,1,0,payment_method_update,178.374,0.852998,True,209.85,2.0,207.85,1
601,tx_09204,insufficient_funds,upi,2,1517.55,1000-5000,32880.97,4,2,retry_later,943.1798,0.648801,True,1517.55,1.0,1516.55,0
602,tx_01931,invalid_payment_method,card,1,521.15,500-1000,5200.54,1,1,payment_method_update,430.4731,0.850803,True,521.15,2.0,519.15,1
603,tx_09666,insufficient_funds,mandate_nach,2,2529.77,1000-5000,12169.29,5,1,retry_later,1764.3801,0.709274,True,2529.77,1.0,2528.77,0
604,tx_01150,invalid_payment_method,upi,2,510.54,500-1000,579.05,5,1,recovery_link,347.2993,0.717518,True,510.54,1.5,509.04,1
605,tx_02838,customer_abandoned,card,1,223.68,100-500,1213.56,0,0,recovery_link,148.7394,0.72511,True,223.68,1.5,222.18,0
606,tx_05949,insufficient_funds,netbanking,1,526.68,500-1000,13238.44,0,0,retry_later,404.8861,0.782498,True,526.68,1.0,525.68,0
607,tx_08308,soft_decline,upi,2,205.22,100-500,2309.03,5,1,retry_later,129.9032,0.58366,False,0.0,1.0,-1.0,0
608,tx_08932,hard_decline,card,1,1029.56,1000-5000,8834.54,2,0,payment_method_update,857.7822,0.774999,True,1029.56,2.0,1027.56,1
609,tx_09788,insufficient_funds,card,1,515.97,500-1000,10013.78,1,1,retry_later,353.1126,0.72821,True,515.97,1.0,514.97,0
610,tx_05177,customer_abandoned,upi,2,236.29,100-500,1889.44,6,2,recovery_link,150.4972,0.645419,False,0.0,1.5,-1.5,0
611,tx_00830,invalid_payment_method,netbanking,5,523.19,500-1000,12755.07,28,8,recovery_link,66.9765,0.183851,False,0.0,1.5,-1.5,1
612,tx_08311,unknown,upi,1,1043.6,1000-5000,16488.46,0,0,recovery_link,707.3096,0.492116,True,1043.6,1.5,1042.1,0
613,tx_04752,bank_timeout,upi,1,1005.92,1000-5000,22520.56,0,1,retry_later,879.2827,0.866867,True,1005.92,1.0,1004.92,0
614,tx_09850,expired_card,card,3,216.04,100-500,4273.89,14,4,payment_method_update,155.7366,0.709517,True,216.04,2.0,214.04,1
615,tx_00635,bank_timeout,upi,2,1019.13,1000-5000,11759.7,6,3,retry_later,771.9893,0.74682,False,0.0,1.0,-1.0,0
616,tx_04465,expired_card,card,1,1012.33,1000-5000,12990.01,0,0,payment_method_update,902.7754,0.903745,True,1012.33,2.0,1010.33,1
617,tx_06799,customer_abandoned,card,3,10047.67,5000+,111888.24,11,4,recovery_link,3940.6935,0.477625,True,10047.67,1.5,10046.17,0
618,tx_07987,repeated_failure,upi,4,1023.88,1000-5000,3194.2,24,7,escalate_human,221.3477,0.268012,False,0.0,30.0,-30.0,0
619,tx_07079,bank_timeout,upi,2,500.06,500-1000,10676.05,3,1,retry_later,364.9957,0.766007,True,500.06,1.0,499.06,0
620,tx_06966,soft_decline,upi,3,533.8,500-1000,3834.87,9,3,retry_later,261.6821,0.413745,True,533.8,1.0,532.8,0
621,tx_04142,repeated_failure,card,1,1528.94,1000-5000,9450.62,0,0,payment_method_update,1240.0792,0.778137,True,1528.94,2.0,1526.94,0
622,tx_07027,customer_abandoned,upi,1,240.46,100-500,7705.16,1,0,recovery_link,194.1059,0.807258,True,240.46,1.5,238.96,0
623,tx_09183,expired_card,card,2,1017.05,1000-5000,22309.56,5,1,payment_method_update,796.7273,0.810653,True,1017.05,2.0,1015.05,1
624,tx_00876,bank_timeout,upi,1,2536.84,1000-5000,14092.16,2,1,retry_later,2147.7746,0.837918,True,2536.84,1.0,2535.84,0
625,tx_04869,customer_abandoned,upi,1,509.09,500-1000,4149.81,2,0,recovery_link,391.0759,0.748213,True,509.09,1.5,507.59,0
626,tx_05315,bank_timeout,card,3,508.71,500-1000,14235.15,12,5,retry_later,328.3897,0.588033,True,508.71,1.0,507.71,0
627,tx_05222,insufficient_funds,card,3,548.75,500-1000,10818.68,10,3,retry_later,295.9048,0.520857,True,548.75,1.0,547.75,0
628,tx_00004,hard_decline,upi,5,1004.58,1000-5000,9821.04,25,8,payment_method_update,234.4992,0.201604,False,0.0,2.0,-2.0,1
629,tx_03051,insufficient_funds,netbanking,1,5025.85,5000+,69843.56,0,1,retry_later,3776.5718,0.781388,True,5025.85,1.0,5024.85,0
630,tx_05691,bank_timeout,upi,1,528.52,500-1000,9898.27,0,0,retry_later,473.8379,0.875482,True,528.52,1.0,527.52,0
631,tx_03124,insufficient_funds,mandate_nach,1,1021.51,1000-5000,4059.56,2,0,retry_later,806.543,0.748927,False,0.0,1.0,-1.0,0
632,tx_02491,insufficient_funds,upi,1,203.86,100-500,5975.54,1,0,retry_later,153.837,0.747145,True,203.86,1.0,202.86,0
633,tx_03854,insufficient_funds,upi,2,235.21,100-500,5905.91,5,1,retry_later,157.0376,0.664343,True,235.21,1.0,234.21,0
634,tx_04777,insufficient_funds,upi,3,2533.09,1000-5000,76212.17,13,4,retry_later,1290.4304,0.483108,True,2533.09,1.0,2532.09,0
635,tx_07509,insufficient_funds,upi,1,222.2,100-500,7535.72,1,0,retry_later,172.9548,0.741996,True,222.2,1.0,221.2,0
636,tx_06457,insufficient_funds,mandate_nach,1,539.21,500-1000,9192.31,1,0,retry_later,463.2339,0.836312,True,539.21,1.0,538.21,0
637,tx_06293,soft_decline,card,1,520.39,500-1000,7821.63,1,1,retry_later,404.22,0.702936,True,520.39,1.0,519.39,0
638,tx_01148,customer_abandoned,upi,2,1020.55,1000-5000,19137.11,3,2,recovery_link,670.0348,0.722192,True,1020.55,1.5,1019.05,0
639,tx_00574,bank_timeout,netbanking,1,515.38,500-1000,10414.38,1,0,retry_later,432.8822,0.850151,True,515.38,1.0,514.38,0
640,tx_03769,customer_abandoned,upi,1,2504.61,1000-5000,7117.47,2,0,recovery_link,2022.2569,0.802766,True,2504.61,1.5,2503.11,0
641,tx_04146,bank_timeout,upi,1,536.23,500-1000,17038.32,2,0,retry_later,482.5633,0.876595,True,536.23,1.0,535.23,0
642,tx_00853,insufficient_funds,card,3,1021.31,1000-5000,983.48,7,3,retry_later,523.1314,0.527942,False,0.0,1.0,-1.0,0
643,tx_05919,bank_timeout,mandate_nach,2,519.29,500-1000,9818.96,3,1,retry_later,446.1961,0.834476,True,519.29,1.0,518.29,0
644,tx_09358,bank_timeout,netbanking,1,1008.2,1000-5000,7980.61,1,1,retry_later,812.4685,0.830804,True,1008.2,1.0,1007.2,0
645,tx_06614,insufficient_funds,upi,3,548.22,500-1000,5004.83,11,3,retry_later,258.2126,0.506375,True,548.22,1.0,547.22,0
646,tx_06002,insufficient_funds,upi,1,222.08,100-500,3780.55,0,0,retry_later,178.9379,0.784008,True,222.08,1.0,221.08,0
647,tx_09163,bank_timeout,upi,2,545.98,500-1000,7544.37,5,1,retry_later,409.0212,0.749453,True,545.98,1.0,544.98,0
648,tx_04495,hard_decline,card,1,1031.06,1000-5000,18984.01,0,0,payment_method_update,851.9974,0.793804,False,0.0,2.0,-2.0,1
649,tx_08173,soft_decline,mandate_nach,2,543.49,500-1000,16744.58,4,1,retry_later,414.2476,0.713245,False,0.0,1.0,-1.0,0
650,tx_06655,insufficient_funds,netbanking,1,516.77,500-1000,7127.37,2,1,retry_later,388.9808,0.780415,True,516.77,1.0,515.77,0
651,tx_02368,hard_decline,card,2,1039.23,1000-5000,2043.11,4,1,payment_method_update,789.6279,0.72403,False,0.0,2.0,-2.0,1
652,tx_04780,hard_decline,card,1,1034.16,1000-5000,25234.02,2,0,payment_method_update,884.9732,0.811357,True,1034.16,2.0,1032.16,1
653,tx_07992,expired_card,card,1,244.22,100-500,4542.22,0,0,payment_method_update,212.4502,0.868593,True,244.22,2.0,242.22,1
654,tx_02950,customer_abandoned,upi,2,1507.9,1000-5000,15049.07,4,1,recovery_link,999.8504,0.702404,True,1507.9,1.5,1506.4,0
655,tx_05625,soft_decline,card,1,234.7,100-500,2424.29,1,0,retry_later,185.4263,0.692875,True,234.7,1.0,233.7,0
656,tx_06971,insufficient_funds,wallet,2,1534.07,1000-5000,8591.0,3,1,retry_later,1023.92,0.688543,True,1534.07,1.0,1533.07,0
657,tx_08716,insufficient_funds,card,3,505.69,500-1000,1711.19,8,3,retry_later,227.5974,0.432479,False,0.0,1.0,-1.0,0
658,tx_01841,soft_decline,mandate_nach,2,5003.37,5000+,35215.76,5,1,retry_later,3741.1284,0.689339,True,5003.37,1.0,5002.37,0
659,tx_05986,expired_card,card,3,521.2,500-1000,7005.71,13,4,payment_method_update,343.7631,0.662568,False,0.0,2.0,-2.0,1
660,tx_00537,customer_abandoned,netbanking,2,503.6,500-1000,9958.45,4,1,recovery_link,297.3936,0.661104,True,503.6,1.5,502.1,0
661,tx_02806,insufficient_funds,mandate_nach,1,2544.68,1000-5000,66674.7,1,0,retry_later,2141.79,0.810364,True,2544.68,1.0,2543.68,0
662,tx_05801,expired_card,card,3,1024.02,1000-5000,16678.46,9,4,payment_method_update,702.3508,0.70961,True,1024.02,2.0,1022.02,1
663,tx_05596,insufficient_funds,upi,1,1037.94,1000-5000,15454.42,1,1,retry_later,713.4015,0.718676,True,1037.94,1.0,1036.94,0
664,tx_07206,insufficient_funds,mandate_nach,1,242.53,100-500,7619.68,2,1,retry_later,201.019,0.800993,True,242.53,1.0,241.53,0
665,tx_07343,repeated_failure,card,1,2519.85,1000-5000,43599.8,0,1,escalate_human,1935.0805,0.813789,True,2519.85,30.0,2489.85,0
666,tx_07560,customer_abandoned,upi,1,503.68,500-1000,6908.94,1,1,recovery_link,389.8577,0.775574,True,503.68,1.5,502.18,0
667,tx_08096,insufficient_funds,upi,2,514.71,500-1000,11587.7,5,1,retry_later,334.1887,0.663353,False,0.0,1.0,-1.0,0
668,tx_00784,insufficient_funds,wallet,1,1018.35,1000-5000,23820.55,2,0,retry_later,794.0198,0.774478,True,1018.35,1.0,1017.35,0
669,tx_01409,insufficient_funds,upi,2,513.1,500-1000,17890.99,6,2,retry_later,343.2985,0.67618,True,513.1,1.0,512.1,0
670,tx_00154,invalid_payment_method,upi,1,1005.24,1000-5000,26722.98,0,1,recovery_link,802.444,0.836438,True,1005.24,1.5,1003.74,1
671,tx_07806,insufficient_funds,upi,3,1012.98,1000-5000,14142.72,12,5,retry_later,344.9697,0.398009,True,1012.98,1.0,1011.98,0
672,tx_03009,insufficient_funds,upi,2,2525.42,1000-5000,45241.18,6,2,retry_later,1559.7688,0.673437,True,2525.42,1.0,2524.42,0
673,tx_01686,customer_abandoned,upi,1,1548.01,1000-5000,24826.03,0,1,recovery_link,1205.5535,0.798334,True,1548.01,1.5,1546.51,0
674,tx_04014,insufficient_funds,netbanking,1,1014.05,1000-5000,26503.17,1,0,retry_later,784.123,0.782006,False,0.0,1.0,-1.0,0
675,tx_07455,hard_decline,mandate_nach,1,1520.47,1000-5000,8157.74,0,0,payment_method_update,1292.3156,0.784046,True,1520.47,2.0,1518.47,1
676,tx_03863,invalid_payment_method,upi,1,1047.52,1000-5000,28661.46,2,1,recovery_link,820.7092,0.82141,False,0.0,1.5,-1.5,1
677,tx_02733,invalid_payment_method,mandate_nach,3,500.57,500-1000,2195.69,10,3,payment_method_update,325.8816,0.676983,False,0.0,2.0,-2.0,1
678,tx_01895,insufficient_funds,upi,3,1500.5,1000-5000,34071.14,10,3,retry_later,708.8962,0.538844,True,1500.5,1.0,1499.5,0
679,tx_05442,invalid_payment_method,card,1,1045.61,1000-5000,16751.39,1,0,payment_method_update,911.959,0.892656,True,1045.61,2.0,1043.61,1
680,tx_00569,insufficient_funds,mandate_nach,1,2513.41,1000-5000,69059.49,0,1,retry_later,2105.3909,0.815956,True,2513.41,1.0,2512.41,0
681,tx_06709,customer_abandoned,card,1,1047.0,1000-5000,25590.32,2,0,recovery_link,702.1132,0.7519,True,1047.0,1.5,1045.5,0
682,tx_05854,insufficient_funds,wallet,1,521.59,500-1000,5027.15,1,0,retry_later,420.9676,0.777438,True,521.59,1.0,520.59,0
683,tx_01816,customer_abandoned,card,1,203.57,100-500,1701.32,0,1,recovery_link,129.6727,0.714659,True,203.57,1.5,202.07,0
684,tx_08319,insufficient_funds,upi,1,539.52,500-1000,9291.15,0,0,retry_later,385.49,0.721649,True,539.52,1.0,538.52,0
685,tx_03394,bank_timeout,upi,1,501.39,500-1000,6596.4,0,0,retry_later,432.903,0.844274,True,501.39,1.0,500.39,0
686,tx_03327,customer_abandoned,upi,3,248.16,100-500,1342.16,11,3,recovery_link,127.0898,0.556425,False,0.0,1.5,-1.5,0
687,tx_09982,insufficient_funds,card,1,226.75,100-500,305.84,2,1,retry_later,167.9758,0.738435,True,226.75,1.0,225.75,0
688,tx_06102,customer_abandoned,upi,2,518.29,500-1000,2887.28,6,2,recovery_link,332.2762,0.667212,True,518.29,1.5,516.79,0
689,tx_02975,insufficient_funds,upi,3,1021.3,1000-5000,14885.69,12,5,retry_later,436.245,0.416876,True,1021.3,1.0,1020.3,0
690,tx_00980,insufficient_funds,upi,1,10000.61,5000+,174215.95,2,1,retry_later,7609.1889,0.755084,True,10000.61,1.0,9999.61,0
691,tx_00190,insufficient_funds,mandate_nach,2,536.01,500-1000,9321.32,4,1,retry_later,389.1314,0.735184,True,536.01,1.0,535.01,0
692,tx_09331,soft_decline,card,1,1009.64,1000-5000,13255.57,2,0,retry_later,772.2308,0.708075,False,0.0,1.0,-1.0,0
693,tx_05088,insufficient_funds,upi,2,232.95,100-500,1318.65,6,3,retry_later,133.1891,0.567425,True,232.95,1.0,231.95,0
694,tx_00699,bank_timeout,netbanking,2,1024.99,1000-5000,12486.43,3,1,retry_later,833.6803,0.830815,True,1024.99,1.0,1023.99,0
695,tx_09759,soft_decline,card,2,5007.16,5000+,68538.26,3,1,retry_later,2938.8106,0.591881,True,5007.16,1.0,5006.16,0
696,tx_00606,customer_abandoned,upi,2,525.75,500-1000,3704.29,4,1,recovery_link,355.6794,0.690294,True,525.75,1.5,524.25,0
697,tx_00301,soft_decline,card,2,1034.83,1000-5000,25632.13,3,2,retry_later,717.0597,0.652518,False,0.0,1.0,-1.0,0
698,tx_03420,bank_timeout,upi,1,242.99,100-500,1236.81,0,0,retry_later,212.9656,0.8515,True,242.99,1.0,241.99,0
699,tx_09804,customer_abandoned,upi,1,527.8,500-1000,6831.33,2,0,recovery_link,392.3205,0.775934,True,527.8,1.5,526.3,0
700,tx_01060,bank_timeout,upi,2,2534.08,1000-5000,34481.1,6,3,retry_later,1952.6328,0.759497,True,2534.08,1.0,2533.08,0
701,tx_03444,soft_decline,upi,2,238.56,100-500,4275.81,3,2,retry_later,150.8899,0.604051,True,238.56,1.0,237.56,0
702,tx_01069,insufficient_funds,upi,1,1022.73,1000-5000,17337.25,0,1,retry_later,772.3377,0.766649,True,1022.73,1.0,1021.73,0
703,tx_02205,customer_abandoned,card,2,1510.54,1000-5000,10282.21,3,1,recovery_link,825.7575,0.646834,True,1510.54,1.5,1509.04,0
704,tx_09435,insufficient_funds,netbanking,1,10020.56,5000+,145848.17,1,0,retry_later,7231.1882,0.752728,True,10020.56,1.0,10019.56,0
705,tx_07339,bank_timeout,upi,1,219.42,100-500,304.53,0,0,retry_later,187.2642,0.84277,True,219.42,1.0,218.42,0
706,tx_08208,soft_decline,upi,2,5013.24,5000+,5221.33,5,1,retry_later,3316.8876,0.622455,False,0.0,1.0,-1.0,0
707,tx_07679,hard_decline,card,1,199.64,100-500,3377.85,2,0,payment_method_update,168.8142,0.785386,False,0.0,2.0,-2.0,1
708,tx_04642,expired_card,card,1,502.79,500-1000,4897.35,1,0,payment_method_update,443.0261,0.880748,True,502.79,2.0,500.79,1
709,tx_07683,insufficient_funds,mandate_nach,1,527.91,500-1000,12846.28,2,1,retry_later,425.4136,0.795588,True,527.91,1.0,526.91,0
710,tx_09007,expired_card,card,2,5010.34,5000+,91386.32,4,2,payment_method_update,4216.5903,0.855569,True,5010.34,2.0,5008.34,1
711,tx_07996,invalid_payment_method,card,2,199.99,100-500,7781.14,5,1,payment_method_update,155.8973,0.800613,True,199.99,2.0,197.99,1
712,tx_05600,repeated_failure,upi,1,1524.67,1000-5000,36704.81,2,1,escalate_human,1206.2764,0.836536,True,1524.67,30.0,1494.67,0
713,tx_09151,insufficient_funds,netbanking,1,1035.94,1000-5000,1993.58,1,1,retry_later,736.6713,0.758661,True,1035.94,1.0,1034.94,0
714,tx_07022,insufficient_funds,upi,3,2508.99,1000-5000,50410.77,9,3,retry_later,1348.9805,0.574302,True,2508.99,1.0,2507.99,0
715,tx_04893,bank_timeout,netbanking,1,2514.18,1000-5000,24188.25,2,0,retry_later,2109.2011,0.835536,True,2514.18,1.0,2513.18,0
716,tx_00225,bank_timeout,card,4,1530.07,1000-5000,15293.01,22,6,retry_later,688.7408,0.394905,False,0.0,1.0,-1.0,0
717,tx_03354,customer_abandoned,netbanking,1,1530.71,1000-5000,6167.26,2,0,recovery_link,1044.2159,0.734193,True,1530.71,1.5,1529.21,0
718,tx_05895,soft_decline,netbanking,1,5008.77,5000+,16634.76,2,0,retry_later,3894.5095,0.755906,False,0.0,1.0,-1.0,0
719,tx_08754,customer_abandoned,upi,1,1538.18,1000-5000,26799.56,0,0,recovery_link,1248.9437,0.821565,True,1538.18,1.5,1536.68,0
720,tx_03436,customer_abandoned,upi,1,246.63,100-500,3130.84,0,0,recovery_link,183.567,0.742311,True,246.63,1.5,245.13,0
721,tx_01693,bank_timeout,upi,2,1507.13,1000-5000,31872.0,4,2,retry_later,1248.5771,0.826343,False,0.0,1.0,-1.0,0
722,tx_06893,bank_timeout,upi,2,1012.8,1000-5000,17678.22,3,1,retry_later,811.2199,0.806041,False,0.0,1.0,-1.0,0
723,tx_01045,customer_abandoned,netbanking,1,1506.6,1000-5000,16926.54,0,0,recovery_link,1048.1344,0.785066,True,1506.6,1.5,1505.1,0
724,tx_03446,bank_timeout,mandate_nach,1,527.01,500-1000,1660.23,0,0,retry_later,473.112,0.880488,True,527.01,1.0,526.01,0
725,tx_08050,insufficient_funds,mandate_nach,1,527.9,500-1000,15226.43,2,1,retry_later,434.1662,0.810974,True,527.9,1.0,526.9,0
726,tx_09146,customer_abandoned,card,2,501.15,500-1000,18850.26,4,1,recovery_link,294.9144,0.664514,False,0.0,1.5,-1.5,0
727,tx_09981,soft_decline,card,1,519.35,500-1000,8188.72,0,1,retry_later,405.0117,0.703436,False,0.0,1.0,-1.0,0
728,tx_04735,hard_decline,upi,5,1023.72,1000-5000,2067.61,31,8,payment_method_update,164.798,0.140622,False,0.0,2.0,-2.0,1
729,tx_04496,customer_abandoned,wallet,1,504.37,500-1000,12382.68,2,0,recovery_link,394.4887,0.782287,True,504.37,1.5,502.87,0
730,tx_01218,expired_card,card,1,1543.97,1000-5000,9146.68,2,0,payment_method_update,1349.565,0.865016,True,1543.97,2.0,1541.97,1
731,tx_06015,customer_abandoned,upi,3,1024.95,1000-5000,3506.18,12,4,recovery_link,464.686,0.444115,True,1024.95,1.5,1023.45,0
732,tx_09719,insufficient_funds,upi,2,1005.79,1000-5000,26626.66,3,1,retry_later,726.1874,0.732192,True,1005.79,1.0,1004.79,0
733,tx_03987,insufficient_funds,wallet,1,510.58,500-1000,7104.72,2,0,retry_later,392.7786,0.755562,True,510.58,1.0,509.58,0
734,tx_04911,soft_decline,upi,1,510.69,500-1000,3541.83,1,1,retry_later,391.2415,0.71353,True,510.69,1.0,509.69,0
735,tx_09492,bank_timeout,upi,1,1009.44,1000-5000,5848.15,1,0,retry_later,860.6631,0.824404,True,1009.44,1.0,1008.44,0
736,tx_04493,bank_timeout,mandate_nach,2,506.44,500-1000,1721.1,4,1,retry_later,411.7347,0.770807,True,506.44,1.0,505.44,0
737,tx_06944,insufficient_funds,mandate_nach,1,1026.57,1000-5000,16829.13,1,0,retry_later,835.5992,0.801772,True,1026.57,1.0,1025.57,0
738,tx_05699,soft_decline,upi,1,1026.23,1000-5000,2170.9,2,1,retry_later,789.033,0.702516,True,1026.23,1.0,1025.23,0
739,tx_08352,expired_card,card,2,542.43,500-1000,17486.76,5,1,payment_method_update,452.6415,0.84754,True,542.43,2.0,540.43,1
740,tx_00956,insufficient_funds,mandate_nach,1,234.4,100-500,6371.82,1,0,retry_later,188.9202,0.775343,True,234.4,1.0,233.4,0
741,tx_02869,insufficient_funds,upi,1,1535.25,1000-5000,3237.28,2,1,retry_later,1121.2327,0.745914,True,1535.25,1.0,1534.25,0
742,tx_04433,insufficient_funds,mandate_nach,1,243.75,100-500,3460.66,2,1,retry_later,192.9128,0.767279,True,243.75,1.0,242.75,0
743,tx_04973,invalid_payment_method,netbanking,2,527.2,500-1000,13113.23,4,2,recovery_link,325.4263,0.749442,True,527.2,1.5,525.7,1
744,tx_02961,expired_card,card,2,204.22,100-500,2281.55,4,2,payment_method_update,161.7196,0.806657,False,0.0,2.0,-2.0,1
745,tx_02200,customer_abandoned,mandate_nach,1,1536.09,1000-5000,4822.44,2,1,recovery_link,1083.4357,0.749898,True,1536.09,1.5,1534.59,0
746,tx_00098,bank_timeout,upi,1,205.17,100-500,828.23,2,0,retry_later,171.0266,0.798343,True,205.17,1.0,204.17,0
747,tx_09849,unknown,card,1,511.61,500-1000,8486.14,1,0,payment_method_update,348.7417,0.452075,True,511.61,2.0,509.61,0
748,tx_02557,insufficient_funds,upi,1,2508.13,1000-5000,5244.81,1,1,retry_later,1852.005,0.757441,True,2508.13,1.0,2507.13,0
749,tx_08445,customer_abandoned,upi,1,1020.59,1000-5000,13592.58,0,0,recovery_link,823.859,0.814699,False,0.0,1.5,-1.5,0
750,tx_04199,soft_decline,card,3,203.65,100-500,5651.73,14,5,retry_later,98.1113,0.363218,False,0.0,1.0,-1.0,0
751,tx_09637,insufficient_funds,mandate_nach,2,502.3,500-1000,10796.97,4,2,retry_later,323.3632,0.695346,True,502.3,1.0,501.3,0
752,tx_05539,bank_timeout,mandate_nach,1,1531.53,1000-5000,6840.36,2,0,retry_later,1356.2766,0.857822,True,1531.53,1.0,1530.53,0
753,tx_01648,bank_timeout,upi,1,533.5,500-1000,10361.66,0,0,retry_later,461.4379,0.844629,True,533.5,1.0,532.5,0
754,tx_06197,insufficient_funds,upi,2,544.43,500-1000,1981.2,4,1,retry_later,346.5088,0.661545,True,544.43,1.0,543.43,0
755,tx_06295,unknown,upi,2,1048.6,1000-5000,26816.26,6,2,recovery_link,575.2702,0.385238,True,1048.6,1.5,1047.1,0
756,tx_04499,bank_timeout,mandate_nach,2,503.52,500-1000,7654.93,6,2,retry_later,433.6466,0.843168,True,503.52,1.0,502.52,0
757,tx_01154,customer_abandoned,upi,1,518.93,500-1000,5531.15,0,0,recovery_link,412.3196,0.791807,True,518.93,1.5,517.43,0
758,tx_02255,invalid_payment_method,mandate_nach,3,1510.14,1000-5000,30874.01,12,4,payment_method_update,923.6873,0.660532,True,1510.14,2.0,1508.14,1
759,tx_03170,insufficient_funds,wallet,1,540.63,500-1000,11712.25,2,0,retry_later,433.6665,0.783584,True,540.63,1.0,539.63,0
760,tx_07400,hard_decline,netbanking,2,500.35,500-1000,5248.89,4,1,escalate_human,272.8454,0.605034,False,0.0,30.0,-30.0,1
761,tx_07158,insufficient_funds,wallet,1,1507.51,1000-5000,40006.15,2,0,retry_later,1192.7136,0.77535,True,1507.51,1.0,1506.51,0
762,tx_03108,customer_abandoned,netbanking,1,225.62,100-500,5574.35,2,0,recovery_link,160.9241,0.767294,False,0.0,1.5,-1.5,0
763,tx_04548,bank_timeout,upi,1,1540.93,1000-5000,29257.15,0,1,retry_later,1316.4384,0.849531,True,1540.93,1.0,1539.93,0
764,tx_05423,customer_abandoned,upi,1,500.91,500-1000,9169.97,0,0,recovery_link,406.8601,0.80422,True,500.91,1.5,499.41,0
765,tx_02049,insufficient_funds,card,1,2521.35,1000-5000,10393.23,1,0,retry_later,1913.0173,0.732501,True,2521.35,1.0,2520.35,0
766,tx_09208,bank_timeout,upi,1,1039.5,1000-5000,6517.48,1,0,retry_later,829.5638,0.789627,True,1039.5,1.0,1038.5,0
767,tx_08815,bank_timeout,mandate_nach,2,1041.16,1000-5000,17685.24,6,2,retry_later,808.0883,0.8005,True,1041.16,1.0,1040.16,0
768,tx_09797,soft_decline,upi,1,500.5,500-1000,3686.4,2,1,retry_later,377.1547,0.683777,True,500.5,1.0,499.5,0
769,tx_00262,bank_timeout,upi,2,547.51,500-1000,12190.5,4,1,retry_later,431.3192,0.774056,False,0.0,1.0,-1.0,0
770,tx_04061,invalid_payment_method,upi,2,1006.18,1000-5000,12407.46,6,2,recovery_link,682.1002,0.764929,True,1006.18,1.5,1004.68,1
771,tx_05534,insufficient_funds,netbanking,2,524.64,500-1000,13606.27,4,1,retry_later,311.7048,0.671424,True,524.64,1.0,523.64,0
